303075350,PXB,1,5,131.458987,1,585984,6,1,21100,4A,21100_5,6,2110,21,226,1,0
303075353,PXB,1,2,131.458987,1,585984,6,0,41102,4A,41102_0,17,4112,41,244,0,0
303075354,PXB,1,2,131.458987,1,585984,6,0,41102,4A,41102_0,17,4112,41,244,0,0
303075357,PXB,1,3,131.458987,1,585984,6,0,41102,4A,41102_1,18,4112,41,244,0,0
303075358,PXB,1,3,131.458987,1,585984,6,0,41102,4A,41102_1,18,4112,41,244,0,0
303075361,PXB,1,4,131.458987,1,585984,6,0,41102,4A,41102_2,19,4112,41,244,0,0
303075362,PXB,1,4,131.458987,1,585984,6,0,41102,4A,41102_2,19,4112,41,244,0,0
303075365,PXB,1,5,131.458987,1,585984,6,0,41102,4A,41102_3,20,4112,41,244,0,0
303075366,PXB,1,5,131.458987,1,585984,6,0,41102,4A,41102_3,20,4112,41,244,0,0
303079429,PXB,1,1,-48.541013,1,585984,6,1,11100,4A,11100_9,10,1110,11,217,1,1
303079430,PXB,1,1,-48.541013,1,585984,6,1,11100,4A,11100_9,10,1110,11,217,1,1
303079433,PXB,1,2,-48.541013,1,585984,6,1,11100,4A,11100_8,9,1110,11,217,1,1
303079434,PXB,1,2,-48.541013,1,585984,6,1,11100,4A,11100_8,9,1110,11,217,1,1
303079437,PXB,1,3,-48.541013,1,585984,6,1,11100,4A,11100_7,8,1110,11,217,1,1
303079438,PXB,1,3,-48.541013,1,585984,6,1,11100,4A,11100_7,8,1110,11,217,1,1
303079441,PXB,1,4,-48.541013,1,585984,6,1,11100,4A,11100_6,7,1110,11,217,1,1
303079442,PXB,1,4,-48.541013,1,585984,6,1,11100,4A,11100_6,7,1110,11,217,1,1
303079445,PXB,1,5,-48.541013,1,585984,6,1,11100,4A,11100_5,6,1110,11,217,1,1
303079446,PXB,1,5,-48.541013,1,585984,6,1,11100,4A,11100_5,6,1110,11,217,1,1
303079449,PXB,1,2,-48.541013,1,585984,6,0,31102,4A,31102_0,17,3112,31,235,0,1
303079450,PXB,1,2,-48.541013,1,585984,6,0,31102,4A,31102_0,17,3112,31,235,0,1
303079453,PXB,1,3,-48.541013,1,585984,6,0,31102,4A,31102_1,18,3112,31,235,0,1
303079454,PXB,1,3,-48.541013,1,585984,6,0,31102,4A,31102_1,18,3112,31,235,0,1
303079457,PXB,1,4,-48.541013,1,585984,6,0,31102,4A,31102_2,19,3112,31,235,0,1
303079458,PXB,1,4,-48.541013,1,585984,6,0,31102,4A,31102_2,19,3112,31,235,0,1
303079461,PXB,1,5,-48.541013,1,585984,6,0,31102,4A,31102_3,20,3112,31,235,0,1
303079462,PXB,1,5,-48.541013,1,585984,6,0,31102,4A,31102_3,20,3112,31,235,0,1
303083525,PXB,1,1,101.438001,1,585984,6,1,21100,4A,21100_0,1,2110,21,226,1,0
303083526,PXB,1,1,101.438001,1,585984,6,1,21100,4A,21100_0,1,2110,21,226,1,0
303083529,PXB,1,2,101.438001,1,585984,6,1,21100,4A,21100_1,2,2110,21,226,1,0
303083530,PXB,1,2,101.438001,1,585984,6,1,21100,4A,21100_1,2,2110,21,226,1,0
303083533,PXB,1,3,101.438001,1,585984,6,1,21100,4A,21100_2,3,2110,21,226,1,0
303083534,PXB,1,3,101.438001,1,585984,6,1,21100,4A,21100_2,3,2110,21,226,1,0
303083537,PXB,1,4,101.438001,1,585984,6,1,21100,4A,21100_3,4,2110,21,226,1,0
303083538,PXB,1,4,101.438001,1,585984,6,1,21100,4A,21100_3,4,2110,21,226,1,0
303083541,PXB,1,5,101.438001,1,585984,6,1,21100,4A,21100_4,5,2110,21,226,1,0
303083542,PXB,1,5,101.438001,1,585984,6,1,21100,4A,21100_4,5,2110,21,226,1,0
